month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2017-01,HOUGANG,2 ROOM,986A,BUANGKOK CRES,10 TO 12,47,Model A,2012,94 years 04 months,252000
2017-01,HOUGANG,3 ROOM,22,HOUGANG AVE 3,01 TO 03,73,New Generation,1978,60 years 04 months,260000
2017-01,HOUGANG,3 ROOM,644,HOUGANG AVE 8,01 TO 03,60,Improved,1987,69 years,268000
2017-01,HOUGANG,3 ROOM,24,HOUGANG AVE 3,01 TO 03,67,New Generation,1978,60 years 05 months,269000
2017-01,HOUGANG,3 ROOM,108,HOUGANG AVE 1,01 TO 03,67,New Generation,1984,66 years 03 months,270000
2017-01,HOUGANG,3 ROOM,619,HOUGANG AVE 8,01 TO 03,60,Improved,1985,67 years 09 months,275000
2017-01,HOUGANG,3 ROOM,623,HOUGANG AVE 8,04 TO 06,69,Improved,1985,67 years 06 months,280000
2017-01,HOUGANG,3 ROOM,311,HOUGANG AVE 5,04 TO 06,68,New Generation,1983,65 years 04 months,285000
2017-01,HOUGANG,3 ROOM,501,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,68 years 04 months,290000
2017-01,HOUGANG,3 ROOM,698,HOUGANG ST 61,07 TO 09,64,Simplified,1986,68 years 09 months,290000
2017-01,HOUGANG,3 ROOM,698,HOUGANG ST 61,04 TO 06,64,Simplified,1986,68 years 09 months,292000
2017-01,HOUGANG,3 ROOM,307,HOUGANG AVE 5,01 TO 03,67,New Generation,1983,65 years,292000
2017-01,HOUGANG,3 ROOM,21,HOUGANG AVE 3,07 TO 09,73,New Generation,1978,60 years 04 months,305000
2017-01,HOUGANG,3 ROOM,322,HOUGANG AVE 5,10 TO 12,67,New Generation,1983,65 years 02 months,308000
2017-01,HOUGANG,3 ROOM,308,HOUGANG AVE 5,07 TO 09,67,New Generation,1983,65 years 09 months,309888
2017-01,HOUGANG,3 ROOM,154,HOUGANG ST 11,04 TO 06,67,New Generation,1984,66 years 11 months,316500
2017-01,HOUGANG,4 ROOM,339,HOUGANG AVE 7,07 TO 09,98,New Generation,1985,67 years 10 months,320000
2017-01,HOUGANG,4 ROOM,681,HOUGANG AVE 8,01 TO 03,85,Simplified,1989,71 years 07 months,335000
2017-01,HOUGANG,4 ROOM,314,HOUGANG AVE 5,01 TO 03,93,New Generation,1993,75 years 03 months,338000
2017-01,HOUGANG,4 ROOM,336,HOUGANG AVE 7,01 TO 03,91,New Generation,1985,67 years 05 months,350000
2017-01,HOUGANG,4 ROOM,321,HOUGANG AVE 5,04 TO 06,93,New Generation,1983,65 years 01 month,353000
2017-01,HOUGANG,4 ROOM,602,HOUGANG AVE 4,10 TO 12,84,Simplified,1985,67 years 07 months,357000
2017-01,HOUGANG,4 ROOM,709,HOUGANG AVE 2,04 TO 06,91,New Generation,1985,67 years 06 months,358000
2017-01,HOUGANG,4 ROOM,674,HOUGANG AVE 8,01 TO 03,104,Model A,1987,69 years,360000
2017-01,HOUGANG,4 ROOM,165,HOUGANG AVE 1,04 TO 06,92,Model A2,1997,79 years 10 months,380000
2017-01,HOUGANG,4 ROOM,332,HOUGANG AVE 5,04 TO 06,104,Model A,1983,65 years 04 months,390000
2017-01,HOUGANG,4 ROOM,135,LOR AH SOO,04 TO 06,104,Model A,1985,67 years 03 months,390000
2017-01,HOUGANG,4 ROOM,419,HOUGANG AVE 8,07 TO 09,105,Model A,1989,71 years 06 months,398000
2017-01,HOUGANG,4 ROOM,938,HOUGANG ST 92,10 TO 12,101,Model A,1998,80 years,403000
2017-01,HOUGANG,4 ROOM,435,HOUGANG AVE 8,07 TO 09,103,Model A,1991,73 years 04 months,418000
2017-01,HOUGANG,4 ROOM,699B,HOUGANG ST 52,07 TO 09,100,Model A,1998,80 years 10 months,420000
2017-01,HOUGANG,4 ROOM,155,HOUGANG ST 11,13 TO 15,96,New Generation,1984,66 years 09 months,420000
2017-01,HOUGANG,4 ROOM,445,HOUGANG AVE 8,04 TO 06,105,Model A,1990,72 years 03 months,430000
2017-01,HOUGANG,4 ROOM,617,HOUGANG AVE 8,10 TO 12,104,Model A,1986,68 years,430000
2017-01,HOUGANG,4 ROOM,411,HOUGANG AVE 10,07 TO 09,91,New Generation,1986,68 years,431000
2017-01,HOUGANG,4 ROOM,448,HOUGANG AVE 10,13 TO 15,113,Model A,1990,72 years 04 months,433000
2017-01,HOUGANG,4 ROOM,142,LOR AH SOO,10 TO 12,108,Model A,1984,66 years 11 months,438000
2017-01,HOUGANG,4 ROOM,557,HOUGANG ST 51,10 TO 12,103,Model A,1992,74 years 08 months,442500
2017-01,HOUGANG,4 ROOM,465,UPP SERANGOON RD,04 TO 06,105,Model A,1992,74 years 09 months,457000
2017-01,HOUGANG,4 ROOM,835,HOUGANG CTRL,13 TO 15,104,Model A,1992,74 years 08 months,510000
2017-01,HOUGANG,5 ROOM,922,HOUGANG ST 91,01 TO 03,120,Improved,1998,80 years 02 months,402800
2017-01,HOUGANG,5 ROOM,912,HOUGANG ST 91,07 TO 09,121,Improved,1997,79 years 10 months,420000
2017-01,HOUGANG,5 ROOM,971,HOUGANG ST 91,04 TO 06,116,Improved,1999,81 years 10 months,420000
2017-01,HOUGANG,5 ROOM,941,HOUGANG ST 92,01 TO 03,120,Improved,1998,80 years 01 month,420000
2017-01,HOUGANG,5 ROOM,984D,BUANGKOK LINK,07 TO 09,110,Improved,2004,86 years 05 months,425000
2017-01,HOUGANG,5 ROOM,978D,BUANGKOK CRES,16 TO 18,110,Improved,2003,85 years 06 months,450000
2017-01,HOUGANG,5 ROOM,572,HOUGANG ST 51,10 TO 12,118,Improved,1997,79 years 01 month,450000
2017-01,HOUGANG,5 ROOM,915,HOUGANG ST 91,07 TO 09,121,Improved,1998,80 years 01 month,450000
2017-01,HOUGANG,5 ROOM,915,HOUGANG ST 91,13 TO 15,122,Improved,1998,80 years 01 month,455000
2017-01,HOUGANG,5 ROOM,570,HOUGANG ST 51,10 TO 12,117,Improved,1997,79 years 05 months,459888
2017-01,HOUGANG,5 ROOM,919,HOUGANG AVE 4,16 TO 18,120,Improved,1998,80 years 07 months,465000
2017-01,HOUGANG,5 ROOM,912,HOUGANG ST 91,04 TO 06,120,Improved,1997,79 years 10 months,470000
2017-01,HOUGANG,5 ROOM,610,HOUGANG AVE 8,10 TO 12,122,Improved,1986,68 years 07 months,480000
2017-01,HOUGANG,5 ROOM,958,HOUGANG ST 91,10 TO 12,115,Improved,1999,81 years 04 months,481000
2017-01,HOUGANG,5 ROOM,929,HOUGANG ST 91,10 TO 12,120,Improved,1998,80 years 06 months,485000
2017-01,HOUGANG,5 ROOM,456,HOUGANG AVE 10,07 TO 09,128,Improved,1992,74 years 09 months,495000
2017-01,HOUGANG,5 ROOM,171,HOUGANG AVE 1,07 TO 09,120,Improved,1998,80 years,520000
2017-01,HOUGANG,5 ROOM,136,LOR AH SOO,01 TO 03,140,Model A-Maisonette,1984,66 years 11 months,585000
2017-01,HOUGANG,5 ROOM,466,HOUGANG AVE 8,07 TO 09,124,Improved,1992,74 years 08 months,605000
2017-01,HOUGANG,5 ROOM,372,HOUGANG ST 31,16 TO 18,123,Improved,1999,81 years 10 months,633000
2017-01,HOUGANG,5 ROOM,461,HOUGANG AVE 10,13 TO 15,124,Improved,1992,74 years 08 months,675000
2017-01,HOUGANG,EXECUTIVE,940,HOUGANG ST 92,01 TO 03,141,Apartment,1998,80 years 01 month,575000
2017-01,HOUGANG,EXECUTIVE,538,HOUGANG ST 52,01 TO 03,150,Maisonette,1992,74 years 11 months,605000
2017-01,HOUGANG,EXECUTIVE,628,HOUGANG AVE 8,04 TO 06,148,Maisonette,1986,68 years 07 months,608888
2017-01,HOUGANG,EXECUTIVE,407,HOUGANG AVE 10,01 TO 03,156,Maisonette,1986,68 years 08 months,650000
2017-01,HOUGANG,EXECUTIVE,705,HOUGANG AVE 2,10 TO 12,157,Maisonette,1986,68 years 05 months,692000
2017-02,HOUGANG,3 ROOM,2,HOUGANG AVE 3,04 TO 06,59,Improved,1975,57 years 05 months,248000
2017-02,HOUGANG,3 ROOM,2,HOUGANG AVE 3,04 TO 06,59,Improved,1975,57 years 06 months,260000
2017-02,HOUGANG,3 ROOM,677,HOUGANG AVE 8,04 TO 06,64,Simplified,1988,70 years 08 months,266000
2017-02,HOUGANG,3 ROOM,24,HOUGANG AVE 3,04 TO 06,67,New Generation,1978,60 years 03 months,270000
2017-02,HOUGANG,3 ROOM,679,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,68 years 06 months,278000
2017-02,HOUGANG,3 ROOM,108,HOUGANG AVE 1,04 TO 06,67,New Generation,1984,66 years 01 month,280000
2017-02,HOUGANG,3 ROOM,108,HOUGANG AVE 1,01 TO 03,67,New Generation,1984,66 years 01 month,280000
2017-02,HOUGANG,3 ROOM,645,HOUGANG AVE 8,01 TO 03,60,Improved,1987,68 years 11 months,285000
2017-02,HOUGANG,3 ROOM,645,HOUGANG AVE 8,01 TO 03,69,Improved,1987,68 years 11 months,285000
2017-02,HOUGANG,3 ROOM,677,HOUGANG AVE 8,13 TO 15,64,Simplified,1988,70 years 08 months,290000
2017-02,HOUGANG,3 ROOM,240,HOUGANG ST 22,10 TO 12,74,Model A,1984,66 years 08 months,305000
2017-02,HOUGANG,3 ROOM,986A,BUANGKOK CRES,10 TO 12,67,Model A,2012,94 years 04 months,315000
2017-02,HOUGANG,3 ROOM,986A,BUANGKOK CRES,10 TO 12,67,Model A,2012,94 years 03 months,325000
2017-02,HOUGANG,3 ROOM,986B,BUANGKOK CRES,10 TO 12,67,Model A,2012,94 years 04 months,330000
2017-02,HOUGANG,3 ROOM,125,HOUGANG AVE 1,10 TO 12,82,New Generation,1981,63 years 06 months,330000
2017-02,HOUGANG,3 ROOM,135,LOR AH SOO,07 TO 09,74,Model A,1985,67 years 02 months,338000
2017-02,HOUGANG,4 ROOM,317,HOUGANG AVE 7,04 TO 06,93,New Generation,1983,65 years 06 months,320000
2017-02,HOUGANG,4 ROOM,611,HOUGANG AVE 8,01 TO 03,84,Simplified,1986,67 years 11 months,325000
2017-02,HOUGANG,4 ROOM,606,HOUGANG AVE 4,04 TO 06,84,Simplified,1985,67 years 07 months,346000
2017-02,HOUGANG,4 ROOM,980C,BUANGKOK CRES,07 TO 09,85,Model A2,2003,85 years 03 months,355000
2017-02,HOUGANG,4 ROOM,910,HOUGANG ST 91,04 TO 06,92,Model A2,1997,79 years 09 months,358000
2017-02,HOUGANG,4 ROOM,248,HOUGANG AVE 3,10 TO 12,99,New Generation,1984,66 years 08 months,368000
2017-02,HOUGANG,4 ROOM,328,HOUGANG AVE 5,01 TO 03,93,New Generation,1983,65 years 05 months,370000
2017-02,HOUGANG,4 ROOM,690,HOUGANG ST 61,04 TO 06,103,Model A,1987,69 years 09 months,378000
2017-02,HOUGANG,4 ROOM,922,HOUGANG ST 91,13 TO 15,100,Model A,1998,80 years,378000
2017-02,HOUGANG,4 ROOM,554,HOUGANG ST 51,07 TO 09,106,Model A,1992,74 years 07 months,380000
2017-02,HOUGANG,4 ROOM,710,HOUGANG AVE 2,07 TO 09,98,New Generation,1987,68 years 11 months,390000
2017-02,HOUGANG,4 ROOM,980D,BUANGKOK CRES,13 TO 15,90,Model A,2003,85 years 03 months,400000
2017-02,HOUGANG,4 ROOM,978C,BUANGKOK CRES,10 TO 12,90,Model A,2003,85 years 05 months,400888
2017-02,HOUGANG,4 ROOM,952,HOUGANG AVE 9,10 TO 12,101,Model A,1999,81 years 02 months,405000
2017-02,HOUGANG,4 ROOM,417,HOUGANG AVE 8,04 TO 06,113,Model A,1989,71 years 07 months,408000
2017-02,HOUGANG,4 ROOM,568,HOUGANG ST 51,07 TO 09,98,Model A,1997,79 years 01 month,408000
2017-02,HOUGANG,4 ROOM,554,HOUGANG ST 51,07 TO 09,103,Model A,1992,74 years 08 months,408800
2017-02,HOUGANG,4 ROOM,981D,BUANGKOK CRES,13 TO 15,90,Model A,2003,85 years 04 months,410000
2017-02,HOUGANG,4 ROOM,161,HOUGANG ST 11,01 TO 03,101,Model A,1997,79 years 10 months,430000
2017-02,HOUGANG,4 ROOM,457,HOUGANG AVE 10,10 TO 12,105,Model A,1992,74 years 08 months,430000
2017-02,HOUGANG,4 ROOM,468,HOUGANG AVE 8,04 TO 06,105,Model A,1992,74 years 07 months,430000
2017-02,HOUGANG,4 ROOM,835,HOUGANG CTRL,01 TO 03,104,Model A,1992,74 years 07 months,440000
2017-02,HOUGANG,4 ROOM,167,HOUGANG AVE 1,13 TO 15,100,Model A,1997,79 years 08 months,457000
2017-02,HOUGANG,4 ROOM,835,HOUGANG CTRL,13 TO 15,104,Model A,1992,74 years 08 months,531000
2017-02,HOUGANG,5 ROOM,918,HOUGANG AVE 9,01 TO 03,120,Improved,1998,80 years 02 months,420000
2017-02,HOUGANG,5 ROOM,980D,BUANGKOK CRES,10 TO 12,110,Improved,2003,85 years 03 months,425000
2017-02,HOUGANG,5 ROOM,979C,BUANGKOK CRES,07 TO 09,110,Improved,2003,85 years 05 months,430000
2017-02,HOUGANG,5 ROOM,984D,BUANGKOK LINK,10 TO 12,110,Improved,2004,86 years 03 months,430000
2017-02,HOUGANG,5 ROOM,251,HOUGANG AVE 3,04 TO 06,121,Improved,1985,67 years,440000
2017-02,HOUGANG,5 ROOM,984D,BUANGKOK LINK,04 TO 06,110,Improved,2004,86 years 03 months,440000
2017-02,HOUGANG,5 ROOM,339,HOUGANG AVE 7,07 TO 09,123,Improved,1985,67 years 07 months,460000
2017-02,HOUGANG,5 ROOM,912,HOUGANG ST 91,10 TO 12,120,Improved,1997,79 years 10 months,463000
2017-02,HOUGANG,5 ROOM,436,HOUGANG AVE 8,04 TO 06,122,Improved,1990,72 years 10 months,470000
2017-02,HOUGANG,5 ROOM,306,HOUGANG AVE 5,10 TO 12,134,Model A,1983,65 years 01 month,478000
2017-02,HOUGANG,5 ROOM,526,HOUGANG AVE 6,04 TO 06,121,Improved,1988,70 years 01 month,485000
2017-02,HOUGANG,5 ROOM,938,HOUGANG ST 92,10 TO 12,122,Improved,1998,79 years 11 months,485000
2017-02,HOUGANG,5 ROOM,16,HOUGANG AVE 3,10 TO 12,125,Standard,1975,57 years 09 months,490000
2017-02,HOUGANG,5 ROOM,649,HOUGANG AVE 8,10 TO 12,120,Improved,1987,69 years 08 months,500000
2017-02,HOUGANG,5 ROOM,699A,HOUGANG ST 52,13 TO 15,120,Improved,1999,81 years,512000
2017-02,HOUGANG,5 ROOM,917,HOUGANG AVE 9,16 TO 18,120,Improved,1998,80 years 03 months,520000
2017-02,HOUGANG,5 ROOM,655,HOUGANG AVE 8,13 TO 15,120,Improved,1987,69 years 07 months,535000
2017-02,HOUGANG,5 ROOM,467,HOUGANG AVE 8,04 TO 06,128,Improved,1992,74 years 08 months,570000
2017-02,HOUGANG,5 ROOM,838,HOUGANG CTRL,13 TO 15,116,Improved,1997,79 years 01 month,680000
2017-02,HOUGANG,EXECUTIVE,974,HOUGANG ST 91,01 TO 03,137,Apartment,1999,81 years 09 months,540000
2017-02,HOUGANG,EXECUTIVE,959,HOUGANG ST 91,07 TO 09,137,Apartment,1999,81 years 03 months,590000
2017-02,HOUGANG,EXECUTIVE,961,HOUGANG AVE 9,13 TO 15,137,Apartment,1999,81 years 06 months,605000
2017-02,HOUGANG,EXECUTIVE,640,HOUGANG AVE 8,01 TO 03,154,Maisonette,1987,69 years 06 months,630000
2017-02,HOUGANG,EXECUTIVE,455,HOUGANG AVE 10,04 TO 06,146,Maisonette,1992,74 years 08 months,658000
2017-02,HOUGANG,EXECUTIVE,852,HOUGANG CTRL,07 TO 09,138,Apartment,1997,79 years,780000
2017-02,HOUGANG,EXECUTIVE,237,HOUGANG ST 21,13 TO 15,156,Maisonette,1984,66 years 05 months,848000
2017-03,HOUGANG,2 ROOM,986B,BUANGKOK CRES,07 TO 09,47,Model A,2012,94 years 02 months,255000
2017-03,HOUGANG,3 ROOM,1,HOUGANG AVE 3,10 TO 12,59,Improved,1975,57 years 04 months,240000
2017-03,HOUGANG,3 ROOM,6,HOUGANG AVE 3,04 TO 06,71,Improved,1975,57 years 04 months,258000
2017-03,HOUGANG,3 ROOM,317,HOUGANG AVE 7,01 TO 03,67,New Generation,1983,65 years 04 months,260000
2017-03,HOUGANG,3 ROOM,1,HOUGANG AVE 3,10 TO 12,70,Improved,1975,57 years 04 months,270000
2017-03,HOUGANG,3 ROOM,114,HOUGANG AVE 1,04 TO 06,66,New Generation,1982,63 years 11 months,288000
2017-03,HOUGANG,3 ROOM,125,HOUGANG AVE 1,07 TO 09,67,New Generation,1981,63 years 05 months,289000
2017-03,HOUGANG,3 ROOM,327,HOUGANG AVE 5,04 TO 06,67,New Generation,1983,65 years,296000
2017-03,HOUGANG,3 ROOM,660,HOUGANG AVE 8,07 TO 09,74,Model A,1987,69 years 04 months,296000
2017-03,HOUGANG,3 ROOM,308,HOUGANG AVE 5,04 TO 06,67,New Generation,1983,65 years 07 months,298000
2017-03,HOUGANG,3 ROOM,17,HOUGANG AVE 3,10 TO 12,73,New Generation,1978,60 years 02 months,298000
2017-03,HOUGANG,3 ROOM,21,HOUGANG AVE 3,07 TO 09,73,New Generation,1978,60 years 02 months,298000
2017-03,HOUGANG,5 ROOM,624,HOUGANG AVE 8,10 TO 12,122,Improved,1986,68 years 06 months,478000
2017-03,HOUGANG,3 ROOM,309,HOUGANG AVE 5,07 TO 09,67,New Generation,1982,64 years 07 months,300000
2017-03,HOUGANG,3 ROOM,240,HOUGANG ST 22,04 TO 06,74,Model A,1984,66 years 07 months,300000
2017-03,HOUGANG,3 ROOM,19,HOUGANG AVE 3,01 TO 03,73,New Generation,1978,60 years 02 months,302000
2017-03,HOUGANG,3 ROOM,327,HOUGANG AVE 5,07 TO 09,67,New Generation,1983,65 years,302000
2017-03,HOUGANG,3 ROOM,307,HOUGANG AVE 5,01 TO 03,82,New Generation,1983,64 years 10 months,308500
2017-03,HOUGANG,3 ROOM,688,HOUGANG ST 61,10 TO 12,74,Model A,1987,69 years,310000
2017-03,HOUGANG,3 ROOM,117,HOUGANG AVE 1,01 TO 03,80,New Generation,1982,64 years 02 months,315000
2017-03,HOUGANG,3 ROOM,123,HOUGANG AVE 1,07 TO 09,67,New Generation,1981,63 years 06 months,320000
2017-03,HOUGANG,3 ROOM,401,HOUGANG AVE 10,10 TO 12,68,New Generation,1985,67 years 02 months,320000
2017-03,HOUGANG,3 ROOM,528,HOUGANG AVE 6,01 TO 03,74,Model A,1987,69 years 08 months,332000
2017-03,HOUGANG,3 ROOM,523,HOUGANG AVE 6,10 TO 12,74,Model A,1986,68 years 08 months,333000
2017-03,HOUGANG,3 ROOM,523,HOUGANG AVE 6,01 TO 03,74,Model A,1986,68 years 08 months,338000
2017-03,HOUGANG,3 ROOM,986B,BUANGKOK CRES,10 TO 12,67,Model A,2012,94 years 02 months,340000
2017-03,HOUGANG,4 ROOM,944,HOUGANG ST 92,01 TO 03,100,Model A,1998,80 years 08 months,328000
2017-03,HOUGANG,4 ROOM,336,HOUGANG AVE 7,04 TO 06,91,New Generation,1985,67 years 03 months,330000
2017-03,HOUGANG,4 ROOM,607,HOUGANG AVE 4,04 TO 06,84,Simplified,1986,68 years 03 months,340000
2017-03,HOUGANG,4 ROOM,314,HOUGANG AVE 5,01 TO 03,91,New Generation,1993,75 years 01 month,342000
2017-03,HOUGANG,4 ROOM,532,HOUGANG AVE 6,04 TO 06,84,Simplified,1987,69 years 08 months,345000
2017-03,HOUGANG,4 ROOM,979C,BUANGKOK CRES,10 TO 12,90,Model A,2003,85 years 04 months,350000
2017-03,HOUGANG,4 ROOM,711,HOUGANG AVE 2,04 TO 06,91,New Generation,1986,68 years 03 months,353000
2017-03,HOUGANG,4 ROOM,557,HOUGANG ST 51,04 TO 06,106,Model A,1992,74 years 07 months,355000
2017-03,HOUGANG,4 ROOM,980A,BUANGKOK CRES,04 TO 06,85,Model A2,2003,85 years 03 months,357000
2017-03,HOUGANG,4 ROOM,101,HOUGANG AVE 1,01 TO 03,103,Model A,1984,66 years,360000
2017-03,HOUGANG,4 ROOM,402,HOUGANG AVE 10,07 TO 09,91,New Generation,1985,67 years 07 months,360000
2017-03,HOUGANG,4 ROOM,650,HOUGANG AVE 8,04 TO 06,104,Model A,1987,69 years 07 months,360000
2017-03,HOUGANG,4 ROOM,551,HOUGANG ST 51,07 TO 09,103,Model A,1992,74 years 07 months,362000
2017-03,HOUGANG,4 ROOM,925,HOUGANG ST 91,04 TO 06,100,Model A,1998,80 years 06 months,362500
2017-03,HOUGANG,4 ROOM,242,HOUGANG ST 22,07 TO 09,93,New Generation,1984,66 years 07 months,364000
2017-03,HOUGANG,4 ROOM,980C,BUANGKOK CRES,07 TO 09,85,Model A2,2003,85 years 02 months,365000
2017-03,HOUGANG,4 ROOM,981A,BUANGKOK CRES,07 TO 09,90,Model A,2003,85 years 02 months,365000
2017-03,HOUGANG,4 ROOM,242,HOUGANG ST 22,10 TO 12,96,New Generation,1984,66 years 07 months,365000
2017-03,HOUGANG,4 ROOM,20,HOUGANG AVE 3,04 TO 06,98,New Generation,1978,60 years 02 months,366000
2017-03,HOUGANG,4 ROOM,978C,BUANGKOK CRES,01 TO 03,90,Model A,2003,85 years 04 months,370000
2017-03,HOUGANG,4 ROOM,943,HOUGANG ST 92,04 TO 06,101,Model A,1998,80 years 06 months,372000
2017-03,HOUGANG,4 ROOM,976,HOUGANG ST 91,13 TO 15,101,Model A,1999,81 years 08 months,378000
2017-03,HOUGANG,4 ROOM,979A,BUANGKOK CRES,13 TO 15,90,Model A,2003,85 years 04 months,380000
2017-03,HOUGANG,4 ROOM,661,HOUGANG AVE 4,07 TO 09,103,Model A,1987,69 years 01 month,383000
2017-03,HOUGANG,4 ROOM,918,HOUGANG AVE 9,10 TO 12,101,Model A,1998,80 years 01 month,390000
2017-03,HOUGANG,4 ROOM,567,HOUGANG ST 51,13 TO 15,99,Model A,1997,79 years 02 months,390000
2017-03,HOUGANG,4 ROOM,166,HOUGANG AVE 1,04 TO 06,100,Model A,1997,79 years 07 months,392000
2017-03,HOUGANG,4 ROOM,980D,BUANGKOK CRES,16 TO 18,90,Model A,2003,85 years 02 months,400000
2017-03,HOUGANG,4 ROOM,138,LOR AH SOO,04 TO 06,103,Model A,1984,66 years 07 months,408000
2017-03,HOUGANG,4 ROOM,550,HOUGANG ST 51,07 TO 09,111,Model A,1992,74 years 06 months,410000
2017-03,HOUGANG,4 ROOM,629,HOUGANG AVE 8,10 TO 12,104,Model A,1986,68 years 04 months,418000
2017-03,HOUGANG,4 ROOM,167,HOUGANG AVE 1,04 TO 06,100,Model A,1997,79 years 07 months,425000
2017-03,HOUGANG,4 ROOM,143,LOR AH SOO,04 TO 06,108,Model A,1984,66 years 09 months,425000
2017-03,HOUGANG,4 ROOM,134,LOR AH SOO,10 TO 12,103,Model A,1984,66 years 01 month,428888
2017-03,HOUGANG,4 ROOM,915,HOUGANG ST 91,10 TO 12,101,Model A,1998,79 years 11 months,430000
2017-03,HOUGANG,4 ROOM,433,HOUGANG AVE 8,07 TO 09,105,Model A,1989,71 years 04 months,433000
2017-03,HOUGANG,4 ROOM,457,HOUGANG AVE 10,10 TO 12,104,Model A,1992,74 years 07 months,438000
2017-03,HOUGANG,4 ROOM,142,LOR AH SOO,10 TO 12,103,Model A,1984,66 years 08 months,445000
2017-03,HOUGANG,4 ROOM,457,HOUGANG AVE 10,10 TO 12,104,Model A,1992,74 years 06 months,450088
2017-03,HOUGANG,4 ROOM,445,HOUGANG AVE 8,13 TO 15,113,Model A,1990,72 years 01 month,455000
2017-03,HOUGANG,4 ROOM,835,HOUGANG CTRL,07 TO 09,104,Model A,1992,74 years 06 months,465000
2017-03,HOUGANG,5 ROOM,653,HOUGANG AVE 8,10 TO 12,120,Improved,1987,69 years 10 months,478000
2017-03,HOUGANG,5 ROOM,580,HOUGANG AVE 4,01 TO 03,123,Improved,1997,79 years 09 months,405000
2017-03,HOUGANG,5 ROOM,339,HOUGANG AVE 7,01 TO 03,121,Improved,1985,67 years 06 months,430000
2017-03,HOUGANG,5 ROOM,981A,BUANGKOK CRES,10 TO 12,110,Improved,2003,85 years 02 months,438000
2017-03,HOUGANG,5 ROOM,575,HOUGANG ST 51,16 TO 18,118,Improved,1997,78 years 11 months,455000
2017-03,HOUGANG,5 ROOM,630,HOUGANG AVE 8,07 TO 09,122,Improved,1986,68 years 09 months,463000
2017-03,HOUGANG,5 ROOM,958,HOUGANG ST 91,10 TO 12,116,Improved,1999,81 years 02 months,475000
2017-03,HOUGANG,5 ROOM,915,HOUGANG ST 91,10 TO 12,122,Improved,1998,79 years 11 months,485000
2017-03,HOUGANG,5 ROOM,921,HOUGANG ST 91,04 TO 06,120,Improved,1998,80 years 01 month,488000
2017-03,HOUGANG,5 ROOM,542,HOUGANG AVE 8,04 TO 06,120,Improved,1992,74 years 07 months,502500
2017-03,HOUGANG,5 ROOM,946,HOUGANG ST 92,04 TO 06,120,Improved,1998,80 years 06 months,518888
2017-03,HOUGANG,5 ROOM,699,HOUGANG ST 52,10 TO 12,120,Improved,1999,80 years 11 months,521000
2017-03,HOUGANG,5 ROOM,467,HOUGANG AVE 8,01 TO 03,122,Improved,1992,74 years 06 months,523000
2017-03,HOUGANG,5 ROOM,167,HOUGANG AVE 1,04 TO 06,123,Improved,1997,79 years 07 months,528000
2017-03,HOUGANG,5 ROOM,419,HOUGANG AVE 8,04 TO 06,123,Improved,1989,71 years 04 months,548000
2017-03,HOUGANG,5 ROOM,158,HOUGANG ST 11,13 TO 15,120,Improved,1997,79 years 10 months,645000
2017-03,HOUGANG,5 ROOM,233,HOUGANG ST 21,01 TO 03,137,Model A-Maisonette,1984,66 years 02 months,670888
2017-03,HOUGANG,5 ROOM,231,HOUGANG ST 21,10 TO 12,140,Model A-Maisonette,1984,66 years 06 months,720000
2017-03,HOUGANG,EXECUTIVE,577,HOUGANG AVE 4,04 TO 06,139,Apartment,1997,79 years 07 months,555000
2017-03,HOUGANG,EXECUTIVE,563,HOUGANG ST 51,01 TO 03,143,Apartment,1992,74 years 06 months,575000
2017-03,HOUGANG,EXECUTIVE,960,HOUGANG AVE 9,04 TO 06,137,Apartment,1999,81 years 05 months,588000
2017-03,HOUGANG,EXECUTIVE,959,HOUGANG ST 91,04 TO 06,137,Apartment,1999,81 years 02 months,590000
2017-03,HOUGANG,EXECUTIVE,633,HOUGANG AVE 8,01 TO 03,148,Maisonette,1987,69 years 04 months,600000
2017-03,HOUGANG,EXECUTIVE,633,HOUGANG AVE 8,07 TO 09,142,Apartment,1987,69 years 04 months,620000
2017-03,HOUGANG,EXECUTIVE,157,HOUGANG ST 11,01 TO 03,155,Maisonette,1984,66 years 09 months,626000
2017-03,HOUGANG,EXECUTIVE,698D,HOUGANG ST 52,07 TO 09,141,Apartment,1999,80 years 11 months,635000
2017-03,HOUGANG,EXECUTIVE,141,LOR AH SOO,04 TO 06,146,Maisonette,1985,66 years 10 months,650000
2017-03,HOUGANG,EXECUTIVE,712,HOUGANG AVE 2,04 TO 06,148,Maisonette,1986,68 years 03 months,650000
2017-03,HOUGANG,EXECUTIVE,712,HOUGANG AVE 2,07 TO 09,148,Maisonette,1986,68 years 03 months,650000
2017-03,HOUGANG,EXECUTIVE,558,HOUGANG ST 51,07 TO 09,154,Maisonette,1992,74 years 06 months,670000
2017-03,HOUGANG,EXECUTIVE,628,HOUGANG AVE 8,04 TO 06,155,Maisonette,1986,68 years 05 months,678000
2017-03,HOUGANG,EXECUTIVE,431,HOUGANG AVE 6,01 TO 03,146,Maisonette,1989,71 years 01 month,680000
2017-03,HOUGANG,EXECUTIVE,628,HOUGANG AVE 8,07 TO 09,147,Maisonette,1986,68 years 05 months,688000
